ASIANPAINT,BAJFINANCE,HDFCBANK,HINDUNILVR,ICICIBANK,INFY,LT,NTPC,RELIANCE,TCS
0.034708970854948104,0.1381514111082865,0.05896765191755148,0.09465577942542965,3.2736740717917076e-05,0.4527425907391257,0.07675783660835044,0.005299965904683487,0.0064826836510717524,0.13220037304983506
0.035964480535646375,0.11841819123068363,0.022011433155619282,0.07139119538086514,0.16480652126579398,0.1550277775396197,0.0027515084390640136,0.09045298310562006,0.01450580732453654,0.3246701020225515
0.05542553854603569,0.16163801130425315,0.039070703781463496,0.2778500184791112,0.009533152550463454,0.04293883261783491,0.2547934357175963,0.014975842430613156,0.03243925880693973,0.11133520576568895
0.5756469667605996,0.013072537067674762,0.027122370268431964,0.00024935828942183457,0.004019268626505989,0.18114534192460585,0.023228746385391106,0.08935204840926811,0.0016138455522181324,0.08454951671588284
0.0323273392356105,0.3175398844556973,0.000638055221926919,0.0001374512169284947,9.039683923189602e-07,0.08994945237451223,0.11343779622029222,0.09074860981618048,0.06971133666462542,0.2855091708258342
0.08211071990218569,0.06137184103769799,0.2548981110235117,0.005985022341309043,0.0042735207099017765,0.05756790807494862,0.38791333677915807,0.005888507432184153,0.13533666717711917,0.004654365521983983
0.028273685634793193,0.01059012035498454,0.22390284538042332,0.054908219726249964,0.1985459374795271,0.042055088640746266,0.00033402226596402945,0.016111339756297586,0.27704643073299146,0.14823231002802265
0.04304598633804341,0.0555661739631946,0.016769986219055004,0.001183643028682919,0.0003851873311706079,0.45862363855634886,0.03190302855067568,0.0015024458872656776,0.15968993330223125,0.231329976823332
0.142353582681627,0.06600950020511615,0.1349947468753223,0.06260249188505518,0.015760911334667498,0.35341779923705324,0.03911190598019806,0.055642913814151033,0.001435516245378306,0.12867063174143126
0.140666533807072,0.34359192868668165,0.0411285421035946,0.01394968796094813,0.30758113917359836,0.0041163234150851736,0.008183855733837377,0.1250790825747052,0.005698542759380133,0.010004363785097371
0.1653120514631629,0.11872469773031365,0.008159170770994305,0.007567296352156889,0.0011658425827802247,0.6848525625224281,0.01041093496382885,0.001701911418254404,0.00012112803006075203,0.001984404166020085
0.3048612181765025,0.2506528173370116,0.0015530576020980301,0.05300721784612379,0.08154555197402812,0.19470821810291955,0.056101597483975724,0.0032098977102652487,0.04904488980420626,0.005315533962869087
0.019506958279051585,0.014092701219363488,0.03914524156441716,0.1386970426437549,0.2246337673119778,0.14175114599720143,0.22011712939656347,0.034533623211934227,0.10930962591354736,0.058212764462188565
0.07922876395785107,0.053975667229942376,0.031424560187031866,0.13748277277141469,0.33631236248276103,0.10055375126153575,0.17458631414194087,0.0179637522435344,0.06595686650147221,0.00251518922251566
0.005784304087828323,0.19368875247740142,0.0009195971439585484,0.009255556304772114,0.12200869969595539,0.07210146420767555,0.39422408724512237,0.0003112573547110027,0.06718988409591933,0.13451639738665605
0.11014402324127741,0.1603667823233788,0.21559103176880182,0.062475283427163374,0.04661021908130055,0.030024252829960255,0.004541002879431143,0.21853408993392603,0.004212167925977328,0.1475011465887834
0.18998857706224476,0.001103680984176383,0.06135019473595326,0.012779819705951294,0.15763350500063975,0.2016835098620984,0.2300096535543806,1.9847266480124074e-07,0.11177901000020005,0.033671850621690556
0.02329306726176274,0.004697467366658354,0.2055323025416916,0.004968059025198715,0.05273269811480133,0.004268870198877478,0.2958021383783819,0.35854385853347237,0.019410648592901023,0.030750889986254585
0.4121646031466166,0.00609069659421254,0.0039272066010810625,0.3055541613219515,0.006090591138461413,0.02270712616283898,0.08545634434553148,0.04567837297595395,0.03989540434801934,0.07243549336533323
0.11926740116431357,0.006210744790637685,0.04655328950204343,0.01259508604025692,0.30556504248759897,0.11654952504203354,0.17145504509628093,0.03254111551303408,0.025698341447383213,0.16356440891641766
0.303378667178325,0.03677238440080559,0.018149177349375697,0.2630424090412979,0.08717466830878512,0.04335170132165448,0.08532294221933853,0.03300727502693537,0.10950502062927499,0.02029575452420719
0.1760004204686539,0.06544529713049321,0.3115904812032504,0.0683546191072826,0.072408522681778,0.02079394128941963,0.03585061017091672,0.01870336402839478,0.22725151917824965,0.0036012247415612053
0.014110225799113602,0.17957434085137694,0.2922904399418406,0.016856813821787168,0.00012918331607861933,0.0004946344938313398,0.00525338185624548,0.41031896346268143,0.051976816580106534,0.02899519987693834
0.145540074896159,0.0009693520730069562,0.027187827862168345,0.06303364435678033,0.3305755845318577,0.0006037117075019382,0.0630200858901115,0.11643641983925146,0.24722480640818228,0.005408492434980467
0.0004007096669321,0.013384225546680723,0.0013016162521152608,0.017742373543409507,0.2071170990032806,0.14872749435578636,0.09367089464516618,0.5144950942321992,0.0024657065558142174,0.000694786198615917
0.018539985521751914,0.017563015586434205,0.06756607739157451,0.013947779749543749,0.425869076737827,0.005741527209681169,0.10612746719649793,0.22326288951708484,0.09550977412949493,0.025872406960109836
0.11207865740749653,0.03417849403493544,0.3918528494247876,0.010251257765340095,0.027163025605702967,0.11570152721584984,0.04526664657876191,0.061951059203420665,0.1850446994321127,0.016511783331592093
0.039123063153877334,0.09313774381337137,0.17763646206354522,0.20811296476489574,0.03910925129875896,0.1135389437003048,0.017230298898489052,3.0992439362241178e-06,0.31145689218370876,0.0006512808791126845
0.0073900528476687965,0.23400208673105444,0.0002926069148252519,0.1799121265606064,0.09836301711699597,0.04705681884497198,0.08030806279568425,0.03994626340156477,0.08545427267309813,0.22727469211353005
0.2615221261993547,0.12822612242541465,0.11098527522168003,0.1881047339974647,0.1268336008952155,0.06580644203387132,0.09039898251780952,0.0017662263404947818,2.1209420006711115e-05,0.02633528094868807
0.008113369866898137,0.010320018033406913,0.004544751091921717,0.0800802933728197,0.005420205231763131,0.022223019845177674,0.013579184880921026,0.15826977403404147,0.1696883355845938,0.5277610480584564
0.0016007256683672583,0.0045976928206317045,0.23932473014920003,0.0003032365517321833,0.05906989834746931,0.008776355261838053,0.4573848035868248,0.20406393045300597,0.0034697522083348828,0.021408874952595792
0.01965402907035533,0.05393991701762747,0.0020004390445369728,0.015475980029254974,0.03848412028074423,0.3635936687721372,0.059292221957119993,0.022678306172130697,0.013954862790802235,0.41092645486529095
0.01791889748749582,0.041787823549261124,0.008679941633983597,0.04494425613594748,0.007968871096359166,0.026304156183821162,0.025605512522482176,0.14982142959897524,0.5084913520118427,0.16847775977983157
0.007228361389991227,0.13183572860525622,0.09626079600349913,0.0016432768725103623,0.0701404949990162,0.0656278744421259,0.11810756851274382,0.4123299851659687,0.07695628129443119,0.019869632714457387
1.7274945930602474e-05,0.02556085279808179,0.00026315617734785506,0.0786122987857724,0.6056024820041572,0.19932301348302833,0.01867276723591794,0.011490998552899296,4.121132729377562e-06,0.060453034884135066
0.005780235460954882,0.0687171804497883,0.19834921520106455,0.00163618722835147,0.0917310977637029,0.2668640764590221,0.20623032751367637,0.008387667211105839,0.15083677470825735,0.0014672380040761854
0.0004111844286540682,0.5517016320700994,0.008533288012998226,0.18061323625364673,0.1779018372104968,0.008371731290941176,0.04322726687293107,0.011000455334883863,0.018219637029622468,1.973149572627402e-05
0.0822983429072168,0.008624309498243561,0.0028601204612787594,0.0004024170219276065,0.04351007805768026,0.21021727264327567,0.08346386683109695,0.04563784057817169,0.32801290979804826,0.1949728422030605
0.10671685237072971,0.005945518530249435,0.07270393688929619,0.0003390476399835028,0.045263667160459854,0.03990495723619153,0.3549799268212335,0.3430577133630449,0.013947234619093607,0.017141145369717642
0.00044812889696353237,0.0011578539121660097,0.3849994219190771,0.008818557744884535,0.1252044164009564,0.03508321420476899,0.07786478984678326,0.0031015929661781473,0.18243951197785532,0.18088251213036655
0.05434568438986268,0.15604726538685604,0.30660534855258126,0.004480940879350988,0.2776271480553663,0.02786447706499994,0.0863742859652143,0.01032195726203722,0.04792877116210147,0.02840412128162974
0.03551992835998673,0.009073102025230722,0.015697289835779418,0.2209519351693992,0.19677315996574726,0.27671559690058556,0.1371692871105372,0.010799367221254987,0.08281595757235286,0.014484375839126085
0.0919253749944949,0.02399800166983193,0.05004069496306614,0.0596352580703638,0.13845252577817524,0.038038904654337555,0.2549753181246413,0.016740773718924715,0.28134695869795867,0.044846189328205645
0.029050370651257807,0.02904080852363976,0.16887470980599745,0.009881634463638484,0.0002066124838855227,0.033566752123775384,0.12769952004754193,0.0418909416321964,0.3461736626835196,0.2136149875845476
0.1256213820531548,0.2569262676948523,0.1541687837760366,0.041645733146067246,0.07836550244447187,0.004662513275345794,0.2563022686202572,0.026690543912742306,0.01722252059250631,0.03839448448456558
0.003760459684188291,0.31336546205159815,0.06659835924103576,0.3778780173174477,0.00803570050217311,0.005826927755742438,0.014099874402968202,0.011299221491659723,0.1953788075883961,0.0037571699647903777
0.01106694070914813,0.006580180376959544,0.23936657319053506,0.32950480789484515,0.0007125168921423895,0.15228627844232284,0.0026597977261101965,0.00868756290094588,0.11303553408271279,0.13609980778427802
0.00022684730139485075,0.14843739442072074,0.043857074146110696,0.023438627055874843,0.19479523933994128,0.028918051159648867,0.47946291616952424,0.01145299737787033,0.06932476491407563,8.608811483862794e-05
0.036390968106980046,3.41521751974219e-05,0.07558037033042182,0.01948100734636186,0.34596393778522666,0.04486944418058556,0.11368111270331874,0.18680763435024023,0.04699321027439441,0.13019816274727336
0.018109485764694563,0.003455511638041083,0.04080922734122727,0.10729028066903898,0.2687111223691066,0.475261632387947,0.07113288452736719,0.006745914373226682,0.003564985562798187,0.004918955366552568
0.04836979117067881,6.613380436177066e-05,0.007776376237074044,0.05128436940945698,0.1336463868514468,0.17111727785084413,0.3701417259319854,0.01128102498379931,0.019004114773014075,0.1873127989873386
0.00022789427733678176,0.012062259651615755,0.21335124487243828,0.06624625841409365,0.012066580741191185,0.17613173272262583,0.5062511005387076,0.010221672203779845,0.0009285221833599749,0.0025127343948510832
0.12274711962746343,0.12352665986961905,0.01766196044439546,0.08440212549086842,0.195700427632766,0.1388919081493307,0.061363598726426244,0.13457312864334212,0.022763901590672934,0.09836916982511568
0.05561315270254624,0.4999119679414399,0.008306983143802285,0.023148322254909807,0.006000343439911715,0.1628758014297642,0.0626801306081479,0.14872299882309492,0.012361248044670535,0.02037905161171258
0.237400762912044,0.3449039122894241,0.00019960590026586752,0.16621071310710517,0.07277606589030061,0.019320785292778073,0.010184725060328985,0.0014187076158522197,0.03206439406307716,0.11552032786882374
0.007772223080418145,0.06863412897790178,0.1482672523739817,0.1048351257628462,0.04780482766570723,0.010108189357328837,0.002795303369346732,0.00693788091165518,0.5735263166637831,0.029318751837031094
0.011270217019616403,0.34648866660181277,0.06590770823823411,0.02900962853474576,0.2296670878926073,0.09466937437990303,0.00019885206588940744,0.12323552308848035,0.027100880464230533,0.07245206171448042
0.011107450085461976,0.016495676205885403,0.17346956447623324,0.4462608230678069,0.006359339969448859,0.0017480465032309533,0.06127564701192057,0.004309989674348685,0.0025331925755184594,0.27644027043014485
0.13461037938726478,0.005622319639404056,0.17051933513635903,0.24328865532242266,5.262330563823835e-06,0.2474907530873179,0.13236067604570906,0.00854245958002525,8.779775292199058e-05,0.05747236171801137
0.006590359772622676,0.020260581749996988,0.14516903480871488,0.003496635008627516,0.27056519778973204,0.23429945795973006,0.13010226865247926,0.0902585639905527,0.07881325389650179,0.02044464637104197
0.030787333954073872,0.20299977354240642,0.05943649020422746,0.25593036400095176,0.006723757507120266,0.1558069812085688,0.019931423190861924,0.14831364202879585,0.045498037889888585,0.074572196473105
0.17459544417433723,0.07525302213417194,0.0013831812564947213,0.06834787897906416,0.005958424678275339,0.04056183477048383,0.011262583586145455,0.019804070091142326,0.07905703645619393,0.523776523873691
0.04204582447931407,0.13727357500919873,0.08633013970926419,0.0013044623032866835,0.13433164595041175,3.6371989711970616e-05,0.009687162465457744,0.031947151346381986,0.15213329000786138,0.4049103767391114
0.10004690608576657,0.12220726982357012,0.2805412745781056,0.322498275689401,0.06761526131470483,0.02659576059780383,0.00027665335733705,0.016987517446599078,0.05438218544071942,0.00884889566599252
0.10094414868558599,0.0003223545816579885,0.13149372724787037,0.2955805412773102,4.589742819627947e-05,0.014118792569767254,0.12919261856776515,0.14722767554324537,0.0018281311512602398,0.17924611294734116
0.3775005540136005,0.011860656604447429,0.006776593410235907,0.1863007754673665,0.0629529160816095,0.0007043064192152077,0.07462686212600624,0.1989618313175249,0.00020799515347736178,0.08010750940651654
0.1392319685624394,0.04503101101420718,0.057223571225896094,0.0021890997924629775,0.09120063293285294,0.002350731004056726,0.041993624329611325,0.0016924819566398964,0.5607585760787593,0.0583283031030742
0.007543072833118183,0.020564114553553774,0.32328518638274084,0.22161366533263663,0.10667743948994479,0.08591355023584472,0.15605768795052816,0.04473838509019085,0.0031018960292440185,0.030505002102198087
0.012658657726212712,0.21766880710945985,0.040954763965604574,0.4737848783565874,0.020329279199885034,0.00023361866460708548,0.004734933009437138,0.14028260193209016,0.03500729965881958,0.054345160377296545
0.010223518515727352,0.08981870995102172,0.09177596078362428,0.06727253940760694,0.004141803756362404,0.055885036869505425,0.4596443104591418,0.12751017606051704,0.07976845676304459,0.013959487433448497
0.1696371586222683,0.028654286818990765,0.000246205582096772,0.07299017921828954,0.08698328606696493,0.03325742904535172,0.000421179636029959,0.05183146475536741,0.10113572549531649,0.4548430847593241
0.13656942155479349,0.0053371759156016696,0.14212037932564905,0.3605607023382243,0.050679255364885774,0.05377372983648662,0.13629069897508886,0.014192653132035283,0.026596222163015465,0.07387976139421944
0.207184451724916,0.001761889886525798,0.007421418962708277,0.450183992824076,0.002549086372715827,0.022072893072668867,0.22497072184031972,0.006769632113430724,0.0694495554218661,0.007636357780772748
0.22062841935860908,0.026467455262188636,0.0015121733463739169,0.14178945303893678,0.061284267785312256,0.29280702437932027,0.006337037377877697,0.09057773918194725,0.024312107026316917,0.13428432324311718
0.07193326678888992,0.00036182092357114085,0.008779451768885893,0.002344741416714725,0.19031637488947634,0.18751116680066546,0.004335928015846116,0.3734452962535237,0.06776999309527536,0.09320196004715157
0.12360754924429604,0.2534202172103667,0.10884528525578997,0.045687325505905964,0.20536432455280504,0.002552751973881589,0.028595054763355006,0.07018585864158149,0.022393809999379462,0.13934782285263878
0.016633071223461894,0.0024439806050151995,0.06253096612595695,0.07950711291748398,0.058327822422972186,0.28642598132298497,0.0736433660590151,0.4075570478598173,0.0004682051377362674,0.01246244632555604
0.04227789620920983,0.0005214156305941892,0.007060442066879261,0.16744126621830469,0.1965485438107617,0.11517453180132495,0.06212914874659727,0.39604940544014106,0.010494020788283378,0.002303329287903555
0.027708692320488396,0.0598830972104565,0.028043633976841155,0.0379251492059178,0.06951288824905319,0.259238293933598,0.19059660924713817,0.013007806509935493,0.2467025753024178,0.06738125404415353
0.15550859933826544,0.007784100219671681,0.14700663886303106,0.0004464372966766539,0.005494211912964157,0.5450882657147215,0.01961402641434235,0.0740940551849395,0.010339171224509587,0.034624493830878206
0.2232630369895601,0.02632318924611433,0.007463547427188946,0.07683807269311434,0.058494462733185204,0.4839148113595851,0.009081570876563312,0.004005614298598161,0.06488036705352018,0.04573532732257037
0.2852412395792935,0.013851506299184174,0.00027031632646035196,0.06889611414227946,0.4104965495336926,0.026182639720325494,0.008117550272472938,0.1658176520903909,0.012952622816594369,0.008173809219306213
0.022996552972654384,0.7686742456402575,0.06444345342330746,0.03847761735404877,0.004490870036406504,0.04802497275783212,0.007063920118327701,0.04318539131623374,0.00024959308843248247,0.0023933832924993292
0.03858183922133932,0.007960152180750591,0.5925222018020645,0.008988358719357646,0.007359394585261527,0.10007159410380324,0.004289264114060407,0.018730840104695966,0.1812176122733132,0.04027874289535355
0.012759044620176322,0.2893343699978138,0.06500060413449868,0.10523925171811814,0.004309806000098708,0.001456788051431747,0.3468246702400058,0.05949988039539311,0.04116304761757292,0.07441253722489079
0.1348638161293251,0.2844662095201649,0.009042669642325321,0.007695762285471551,0.07681824179934907,0.0951973376315301,1.8241843501785418e-05,0.21838991992690732,0.06920944890583472,0.10429835231559022
0.09628671257886319,0.08187856913842835,0.014511531773322308,0.009475705792038337,0.00372798672824729,0.14389424551895966,0.03341079820123931,0.4060884119182279,0.1296470205343219,0.0810790178163518
0.23846753648235655,0.4604496225003,0.04350980376647173,0.014406759616297667,0.044516320291227596,0.020404452213623053,0.08130865558098692,0.049844320181346935,0.0022195424204679358,0.044872986946921566
0.000361853487095411,0.1688488988735084,0.005809441721111911,0.0017322068522981774,0.25818087588827476,0.05459127827467758,0.014289717576134125,0.031193012973793604,0.11593487328360853,0.3490578410694975
0.06459999428567374,0.10344633815501915,0.0895664343766752,8.84892114083434e-05,0.07686908653387428,1.3516846118105761e-05,0.2557873719831444,0.2555419867696537,0.11828437845194789,0.0358024033864851
0.0894396917910499,0.018501800075437183,0.07028305327357322,0.15183877555292807,0.13646311723776267,0.006053941740001671,0.26682495550384944,0.04511407904688267,0.010120737616630675,0.20535984816188463
0.3688445393411009,0.21083843846947428,0.12240621349692034,0.004533361721695851,0.014480756949099777,0.033194967945365715,0.10627066926810425,0.0025657160760576086,0.12264990285923347,0.014215433872947793
0.04758659416737056,0.0381701761068196,0.030551240123068254,0.5511199575013026,0.06821242386526137,0.0004564631188320577,0.2040376383929897,0.04687767877986802,0.009147722758903572,0.003840105185584411
0.1314827214540525,0.0323383272975946,0.13414867383982618,0.02287233496681678,1.8298777949198254e-06,0.0006266878188552295,0.22552725770431917,0.027731172506306898,0.3744147858078887,0.05085620872654501
0.002778355752277747,0.07030990248614949,0.0020984978764699855,0.32300687142101075,0.004968800707364873,0.06880361343748845,0.02055271997828035,0.0964202010702093,0.40371925197189806,0.007341785298850935
